단축코드,표준코드,한글종목명,증권그룹구분코드,시가총액 규모 구분 코드 유가,지수업종 대분류 코드,지수 업종 중분류 코드,지수업종 소분류 코드,벤처기업 여부 (Y/N),저유동성종목 여부,KRX 종목 여부,ETP 상품구분코드,KRX100 종목 여부 (Y/N),KRX 자동차 여부,KRX 반도체 여부,KRX 바이오 여부,KRX 은행 여부,기업인수목적회사여부,KRX 에너지 화학 여부,KRX 철강 여부,단기과열종목구분코드,KRX 미디어 통신 여부,KRX 건설 여부,(코스닥)투자주의환기종목여부,KRX 증권 구분,KRX 선박 구분,KRX섹터지수 보험여부,KRX섹터지수 운송여부,"KOSDAQ150지수여부 (Y,N)",주식 기준가,정규 시장 매매 수량 단위,시간외 시장 매매 수량 단위,거래정지 여부,정리매매 여부,관리 종목 여부,시장 경고 구분 코드,시장 경고위험 예고 여부,불성실 공시 여부,우회 상장 여부,락구분 코드,액면가 변경 구분 코드,증자 구분 코드,증거금 비율,신용주문 가능 여부,신용기간,전일 거래량,주식 액면가,주식 상장 일자,상장 주수(천),자본금,결산 월,공모 가격,우선주 구분 코드,공매도과열종목여부,이상급등종목여부,KRX300 종목 여부 (Y/N),매출액,영업이익,경상이익,단기순이익,ROE(자기자본이익률),기준년월,전일기준 시가총액 (억),그룹사 코드,회사신용한도초과여부,담보대출가능여부,대주가능여부
332370,KR7332370006,아이디피,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5050,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6585,500,20200824,13273,6636863000,12,,0,,N,N,253,74,72,60,19,20250630.0,670,,N,N,N
332570,KR7332570001,PS일렉트로닉스,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4935,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,911530,500,20200731,43789,22871425500,12,,0,,N,N,700,36,14,14,4,20250630.0,2161,,N,N,N
333050,KR7333050003,모코엠시스,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1450,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,149960,100,20191031,24613,2461332600,12,,0,,N,N,280,20,28,24,11,20241231.0,356,,N,N,N
333430,KR7333430007,일승,ST,3.0,1009,1030,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6810,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,409018,100,20191106,30726,3072674700,12,,0,,N,N,216,20,22,19,7,20250630.0,2092,,N,N,N
333620,KR7333620003,엔시스,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6620,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,16930,100,20210401,10556,1055634400,12,,0,,N,N,281,-34,-48,-38,-13,20250630.0,698,,N,N,N
334970,KR7334970001,프레스티지바이오로직스,ST,2.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3020,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,122241,500,20210311,77752,38876318500,6,,0,,N,N,125,-337,-275,-275,-27,20250630.0,2348,,N,N,N
335810,KR7335810008,프리시젼바이오,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2815,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,116000,500,20201222,11614,5807263000,12,,0,,N,N,95,-30,-47,-47,-40,20250630.0,326,,N,N,N
335870,KR7335870002,윙스풋,ST,3.0,1011,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1928245,100,20191209,16750,1675047300,12,,0,,N,N,465,19,15,12,4,20241231.0,335,,N,N,N
335890,KR7335890000,비올,ST,1.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,12500,1,1,Y,N,N,0,N,N,N,0,0,0,100,N,90,95360,100,20191203,58419,5841912500,12,,0,,N,N,582,361,399,326,45,20241231.0,7302,,N,N,N
336060,KR7336060009,웨이버스,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1007,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,431188,100,20191128,48155,4815520000,12,,0,,N,N,322,-21,-15,-12,-6,20250630.0,484,,N,N,N
336570,KR7336570007,원텍,ST,1.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,8250,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,316933,100,20191219,89968,8996889700,12,,0,,N,N,772,318,263,211,31,20250630.0,7422,,N,N,Y
336680,KR7336680004,탑런토탈솔루션,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4120,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,88616,500,20241101,39145,19572779000,12,,0,,N,N,2478,9,-25,-22,-2,20250630.0,1612,,N,N,N
337930,KR7337930002,젝시믹스,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4435,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,46405,500,20200813,29676,15093901000,12,,0,,N,N,1253,83,73,63,11,20250630.0,1316,,N,N,Y
338220,KR7338220007,뷰노,ST,2.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,24950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,165828,100,20210226,14001,1400182300,12,,0,,N,N,168,-36,-41,-41,-29,20250630.0,3493,,N,N,N
338840,KR7338840002,와이바이오로직스,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,20500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,546469,500,20231205,14949,7474590500,12,,0,,N,N,58,-84,-64,-64,-31,20241231.0,3064,,N,N,N
339950,KR7339950008,아이비김영,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1835,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,30142,100,20191224,44946,4494665500,12,,0,,N,N,504,34,88,66,24,20250630.0,824,,N,N,N
340360,KR7340360007,다보링크,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1172,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,637557,100,20191219,43951,4395190900,12,,0,,N,N,289,-18,-28,-28,-56,20250630.0,515,,N,N,N
340440,KR7340440007,세림B&G,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1320,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,82664,100,20191227,28378,2837836400,12,,0,,N,N,554,31,27,23,7,20241231.0,374,,N,N,N
340450,KR7340450006,지씨지놈,ST,0.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6970,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,78735,500,20250611,23650,11825396500,12,,0,,N,N,259,-12,-11,-13,-4,20241231.0,1648,,N,N,N
340570,KR7340570001,티앤엘,ST,2.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,44550,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,35028,500,20201120,8128,4464000000,12,,0,,N,N,901,302,298,237,26,20250630.0,3621,,N,N,Y
340810,KR7340810001,시선AI,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3175,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,66142,500,20230519,12956,6503040000,12,,0,,N,N,22,-70,-116,-116,-207,20250630.0,411,,N,N,N
340930,KR7340930007,유일에너테크,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2840,1,1,N,N,N,1,Y,N,N,0,0,0,100,N,90,17314376,500,20210225,34204,17102225000,12,,0,,N,N,262,-24,-52,-52,-27,20250630.0,971,,N,N,N
342870,KR7342870003,오아,ST,0.0,1011,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8980,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,42506,500,20250909,5442,3665323500,12,,0,,N,N,493,50,44,40,29,20250630.0,488,,N,N,N
344860,KR7344860002,이노진,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1662,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10526,100,20230220,12030,1203000000,12,,0,,N,N,89,6,11,9,6,20241231.0,199,,N,N,N
347000,KR7347000002,센코,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2090,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,147867,500,20201029,34892,17843779500,12,,0,,N,N,159,8,0,1,2,20250630.0,729,,N,N,N
347700,KR7347700007,스피어,ST,2.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8750,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,140079,500,20210323,39228,19614209500,12,,0,,N,N,407,64,305,244,95,20250630.0,3432,,N,N,N
347740,KR7347740003,피엔케이피부임상연구센타,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2645,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,55009,500,20200909,30010,15005288000,12,,0,,N,N,119,27,48,39,10,20250630.0,793,,N,N,N
347770,KR7347770000,핌스,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1717,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,29327,500,20200918,22857,11528271000,12,,0,,N,N,381,2,-7,-8,-3,20250630.0,392,,N,N,N
347850,KR7347850000,디앤디파마텍,ST,1.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,299000,1,1,N,N,N,2,N,N,N,0,0,0,100,N,90,656546,500,20240502,10856,5428159500,12,,0,,N,N,23,-174,-205,-201,-53,20250630.0,32460,,N,N,N
347860,KR7347860009,알체라,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2705,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,360367,500,20201221,38710,19355480500,12,,0,,N,N,34,-78,-79,-79,-131,20250630.0,1047,,N,N,N
347890,KR7347890006,엠투아이,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6190,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,22942,100,20200729,16913,1691320400,12,,0,,N,N,368,56,68,64,9,20241231.0,1046,,N,N,N
348030,KR7348030008,모비릭스,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3670,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4387,100,20210128,9603,960380000,12,,0,,N,N,202,-57,-60,-61,-22,20250630.0,352,,N,N,N
348080,KR7348080003,큐라티스,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,895,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,125416,500,20230615,73862,36931432000,12,,0,,N,N,4,-197,-263,-263,-93,20241231.0,661,,N,N,N
348150,KR7348150004,고바이오랩,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4970,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,65231,500,20201118,19418,9709444500,12,,0,,N,N,349,-63,-63,-63,-30,20250630.0,965,,N,N,N
348210,KR7348210006,넥스틴,ST,2.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,67000,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,109374,500,20201008,10477,5238502500,12,,0,,N,N,402,60,36,19,2,20250630.0,7019,,N,N,Y
348340,KR7348340001,뉴로메카,ST,2.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,30350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,269820,500,20221104,11349,5674543500,12,,0,,N,N,66,-82,-119,-119,-164,20250630.0,3444,,N,N,N
348350,KR7348350000,위드텍,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8330,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,45347,500,20201030,10183,5091800000,12,,0,,N,N,192,-6,-23,-21,-4,20250630.0,848,,N,N,N
348370,KR7348370008,엔켐,ST,1.0,1009,1023,0,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,83500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,114429,500,20211101,21767,10883722500,12,,0,,N,Y,1323,-387,428,369,16,20250630.0,18175,,N,N,N
351320,KR7351320007,넥사다이내믹스,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1442,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,34177,100,20200622,28823,2882375200,12,,0,,N,N,101,-48,-67,-65,-81,20250630.0,415,,N,N,N
351330,KR7351330006,이삭엔지니어링,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8520,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,92786,500,20210421,8288,4144260000,12,,0,,N,N,345,-39,-45,-57,-30,20250630.0,706,,N,N,N
351870,KR7351870001,차이커뮤니케이션,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5280,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,25858,500,20240927,11160,5580321000,12,,0,,N,N,227,8,2,1,0,20250630.0,589,,N,N,N
352090,KR7352090005,스톰테크,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3550,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,23654,100,20231120,26872,2687299800,12,,0,,N,N,352,59,65,49,11,20250630.0,953,,N,N,N
352480,KR7352480008,씨앤씨인터내셔널,ST,2.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,34250,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,57574,100,20210517,13629,1362990100,12,,0,,N,N,1399,142,69,53,5,20250630.0,4668,,N,N,N
352700,KR7352700009,씨앤투스,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2140,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,20668,500,20210128,26276,14336649500,12,,0,,N,N,368,4,45,35,4,20250630.0,562,,N,N,N
352770,KR7352770002,셀레스트라,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,5250,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,100,20201204,2592,259240700,12,,0,,N,N,22,-57,-65,-64,-3186,20250630.0,136,,N,N,N
352910,KR7352910004,오비고,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4070,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,14305,500,20210713,12637,6318901000,12,,0,,N,N,120,-18,-14,-15,-7,20250630.0,514,,N,N,N
352940,KR7352940001,인바이오,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2175,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4391,500,20201211,10867,5991545000,12,,0,,N,N,357,14,9,6,2,20241231.0,236,,N,N,N
353190,KR7353190002,휴럼,ST,3.0,1009,1019,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,728,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,32190,100,20200617,39378,3937842000,12,,0,,N,N,491,8,19,14,8,20250630.0,286,,N,N,N
353590,KR7353590003,오토앤,ST,3.0,1011,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3390,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,414426,500,20220120,12875,6437785000,12,,0,,N,N,294,0,-7,-7,-6,20250630.0,436,,N,N,N
353810,KR7353810005,이지바이오,ST,3.0,1009,1019,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5740,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,199110,100,20200605,33081,3419172000,12,,0,,N,N,2307,202,132,99,22,20250630.0,1898,,N,N,Y
354200,KR7354200008,엔젠바이오,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1411,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,179926,1000,20201210,25038,25038128000,12,,0,,N,N,38,-47,-61,-91,-93,20250630.0,353,,N,N,N
354320,KR7354320004,알멕,ST,3.0,1009,1026,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,20400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11709,500,20230630,6391,3195690500,12,,0,,N,N,991,45,-8,-7,3,20250630.0,1303,,N,N,N
355150,KR7355150004,코스텍시스,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,12490,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,76448,500,20200918,7797,3898675000,12,,0,,N,N,142,-19,-18,-18,-7,20241231.0,973,,N,N,N
355390,KR7355390006,크라우드웍스,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5340,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,108363,500,20230831,13603,6801588000,12,,0,,N,N,39,-58,-94,-94,-221,20250630.0,726,,N,N,N
355690,KR7355690009,에이텀,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7300,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,12572,500,20231201,5404,2702490000,12,,0,,N,N,173,-45,-72,-71,-196,20250630.0,394,,N,N,N
356680,KR7356680009,엑스게이트,ST,2.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,903891,100,20230316,28543,2854349200,12,,0,,N,N,432,35,41,40,9,20241231.0,2511,,N,N,N
356860,KR7356860007,티엘비,ST,2.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,63400,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,431359,500,20201214,9832,4916315000,12,,0,,N,N,1170,87,69,54,10,20250630.0,6233,,N,N,N
356890,KR7356890004,싸이버원,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4020,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,290956,200,20210311,11953,2390765000,12,,0,,N,N,155,-4,1,1,2,20250630.0,480,,N,N,N
357230,KR7357230002,에이치피오,ST,3.0,1009,1019,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2455,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,31087,500,20210514,41293,21044743500,12,,0,,N,N,1304,72,71,52,5,20250630.0,1013,,N,N,N
357550,KR7357550003,석경에이티,ST,2.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,49200,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,14655,500,20201223,5455,2727500000,12,,0,,N,N,101,35,21,18,9,20250630.0,2683,,N,N,N
357580,KR7357580000,아모센스,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7760,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,18971,500,20210625,11282,5655746000,12,,0,,N,N,602,28,11,11,5,20250630.0,875,,N,N,N
357780,KR7357780006,솔브레인,ST,1.0,1009,1023,0,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,268000,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,59065,500,20200806,7778,3889283000,12,,0,,N,Y,4383,562,560,456,8,20250630.0,20846,,N,N,Y
357880,KR7357880004,SKAI,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,597271,500,20211110,36076,18038084000,12,,0,,N,N,89,-4,-24,-24,-48,20250630.0,685,,N,N,N
358570,KR7358570000,지아이이노베이션,ST,1.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,15770,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,382448,500,20230330,63673,31838401500,12,,0,,N,N,0,-483,-590,-588,-117,20241231.0,10041,,N,N,N
359090,KR7359090008,씨엔알리서치,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,927,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,69351,100,20200923,57470,5747071700,12,,0,,N,N,340,10,7,9,6,20250630.0,532,,N,N,N
360070,KR7360070007,탑머티리얼,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,24500,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,25781,500,20221018,8145,4072521500,12,,0,,N,N,1061,-72,-111,-82,-6,20241231.0,1995,,N,N,Y
360350,KR7360350003,코셈,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7380,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,12476,500,20240223,5704,2852485000,12,,0,,N,N,61,-11,-13,-12,-10,20250630.0,421,,N,N,N
361390,KR7361390008,제노코,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,15800,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,24864,500,20210324,8800,4432394500,12,,0,,N,N,568,-22,-34,-31,-9,20241231.0,1390,,N,N,N
361570,KR7361570005,알비더블유,ST,3.0,1015,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2325,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,410269,500,20211122,28743,14448193500,12,,0,,N,N,227,-18,-38,-36,-12,20250630.0,668,,N,N,N
361670,KR7361670003,삼영에스앤씨,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3935,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,230936,500,20210521,5667,2833829000,12,,0,,N,N,56,-8,-6,-6,-6,20250630.0,223,,N,N,N
362320,KR7362320004,청담글로벌,ST,3.0,1011,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6970,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,365397,500,20220603,21051,10525645000,12,,0,,N,N,960,78,44,33,5,20250630.0,1467,,N,N,N
362990,KR7362990004,드림인사이트,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1731,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3137283,100,20240125,16800,1680057400,12,,0,,N,N,101,-8,-6,-5,-3,20250630.0,290,,N,N,N
363250,KR7363250002,진시스템,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5920,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8832,500,20210526,7042,3521399000,12,,0,,N,N,1,-44,-44,-43,-46,20250630.0,416,,N,N,N
363260,KR7363260001,모비데이즈,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1613,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,127608,500,20210210,32163,16081884500,12,,0,,N,N,233,31,31,24,12,20250630.0,518,,N,N,N
364950,KR7364950006,에이아이코리아,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10280,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,229042,500,20250429,8131,4065569500,12,,0,,N,N,610,52,-17,-12,-5,20250630.0,835,,N,N,N
365270,KR7365270008,큐라클,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5320,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,123289,500,20210722,21009,10504577500,12,,0,,N,N,16,-126,-149,-149,-41,20241231.0,1117,,N,N,N
365330,KR7365330000,에스와이스틸텍,ST,3.0,1009,1026,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3085,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,434584,500,20231113,50171,25085500000,12,,0,,N,N,1170,81,72,61,13,20241231.0,1547,,N,N,Y
365340,KR7365340009,성일하이텍,ST,2.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,41100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,35922,500,20220728,12223,6111676000,12,,0,,N,N,974,-329,-501,-514,-56,20250630.0,5023,,N,N,N
365590,KR7365590009,하이딥,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,412,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,266380,100,20201221,154783,15478311400,12,,0,,N,N,59,-91,-94,-94,-82,20241231.0,637,,N,N,N
365900,KR7365900000,브이씨,ST,3.0,1009,1031,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3075,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4614,500,20220224,7310,3655150000,12,,0,,N,N,229,1,-9,-11,-6,20250630.0,224,,N,N,N
366030,KR7366030005,공구우먼,ST,3.0,1009,1020,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5120,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,182089,100,20220323,22653,2265385000,12,,0,,N,N,223,36,43,33,9,20250630.0,1159,,N,N,N
367000,KR7367000007,플래티어,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4300,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,14564,500,20210812,8388,4194103500,12,,0,,N,N,176,-37,-35,-35,-20,20250630.0,360,,N,N,N
368600,KR7368600003,아이씨에이치,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1920,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,18726,500,20220729,17538,8769173000,12,,0,,N,N,224,-77,-105,-118,-64,20250630.0,336,,N,N,N
368770,KR7368770004,파이버프로,ST,2.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,61338,100,20210121,32854,3285422500,12,,0,,N,N,175,33,30,29,15,20250630.0,1806,,N,N,N
368970,KR7368970000,오에스피,ST,3.0,1009,1019,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1979,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,46594,500,20221014,9346,4673080000,12,,0,,N,N,124,-8,-15,-12,-7,20250630.0,184,,N,N,N
369370,KR7369370002,블리츠웨이엔터테인먼트,ST,3.0,1015,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11609,100,20201223,49871,4987191100,12,,0,,N,N,140,-39,-63,-61,-43,20250630.0,673,,N,N,N
370090,KR7370090003,퓨런티어,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,13000,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,22814,500,20220223,8556,4348600000,12,,0,,N,N,253,-38,-8,1,0,20241231.0,1112,,N,N,N
371950,KR7371950007,풍원정밀,ST,2.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,25944,500,20220228,22662,11331274000,12,,0,,N,N,146,-76,-93,-93,-91,20250630.0,2130,,N,N,N
372170,KR7372170001,윤성에프앤씨,ST,2.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,37200,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,26808,100,20221114,7979,797904800,12,,0,,N,N,587,-62,-99,-89,-9,20250630.0,2968,,N,N,Y
372320,KR7372320002,큐로셀,ST,2.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,41550,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,124618,500,20231109,14432,7216307000,12,,0,,N,N,0,-184,-185,-185,-126,20250630.0,5996,,N,N,N
